,Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
15,"@MJA_Editor @BenisonOReilly @ScottMorrisonMP @GladysB

Écoutez-vous encore les experts ? Ou l'économie est-elle toujours votre truc?

#auspol #StayHome",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289364376420417536
16,"@ abc730 @GladysB Négligence absolue !
Vacances scolaires, neige sur les montagnes, je ne veux pas que chaque homme et son chien amènent le virus au sud #ringfenceSydneyNOW #covidnsw
#santé publique
#Reste à la maison",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282981088839602178
17,@venessb @TonyBlakely_PI Les Victoriens feraient-ils également face à un #lockdown de style néo-zélandais: nous aurions probablement besoin de l'#ADF pour aider à faire respecter car il semble que nous ayons trop de personnes qui ne respectent pas les restrictions actuelles de l'étape 3 telles qu'elles sont !!! :masque:,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282283743793672192
18,"Les propriétaires de bars au Texas perdent leur merde d'être à nouveau fermés. Bien. À quoi s'attendaient-ils s'ils créaient des zones surpeuplées sans atténuation pendant une pandémie ? Dans notre état, l'association des bars/restaurants était en partie derrière le GOP qui chiait sur notre gouverneur",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1278216377552244739
19,@GavinNewsom 5% ? Sérieusement?! Que diriez-vous d'un élève ou d'un membre du personnel testé positif et l'école ferme pendant 15 jours. Sans résultats de test immédiats… Au moment où 5% des résultats de test sont retournés positifs… vous auriez un taux d'infection massif. #Devenir sérieux,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284224494031089664
20,"Nous connaissons actuellement une augmentation du nombre de travailleurs de la santé infectés, avec déjà deux décès.

Avant Covid19, nous connaissions une pénurie et cela s'aggrave avec eux en quarantaine.

Vous pouvez nous aider en restant en sécurité et en restant chez vous.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1286666948139352064
21,"@9NewsMelb @VictoriaPolice @DanielAndrewsMP si nous avons des barrages routiers, nous devons être en mesure de les faire respecter. @9NewsMelb, vous encouragez simplement les autres. Arrêtez de faire la publicité des personnes égoïstes qui désobéissent aux règles et aux restrictions qui nous maintiennent enfermés.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286468840407183360
22,"Je vois que @BBCOne montre toujours les gens sur leurs vélos tandem avant les programmes. Ne savez-vous pas qu'il y a un confinement et que personne ne peut sortir en ce moment ?
#corona virus",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1244959135201984512
23,L'incompétence totale de Trump et son manque total d'empathie pour la vie humaine sont stupéfiants. #COVID19 #FermeLesÉcoles,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290862043713724416
24,"@PIBBhubaneswar @PIB_India @MIB_India @MoHFW_INDIA @PMOIndia @CMO_Odisha @bmcbbsr @IPR_Odisha @HFWOdisha @BSCL_BBSR @cpbbsrctc @sardesairajdeep @MamataOfficial
Belle initiative de @CMO_Odisha
@MamataOfficial @pmo et tous les #FrontLineheros

Si vous voulez aider les pauvres, veuillez garder D I S T A N C E
& #Lockdown21 complètement sans rassemblements.

La #DistanciationSociale est cruciale.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1243394207516987395
25,"Déménagé ici le 31 mai. Cas de COVID 11. Au 9 juillet, 159 cas confirmés. Mais bien sûr rassemblons-nous en groupes démasqués...",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281695556390117376
26,"@BetteMidler J'adorerais te rejoindre mais c'est mieux si je reste à la maison aussi :lunettes de soleil:

En fait, tout le monde devrait #StayAtHome si possible et aider à arrêter la propagation.",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1277006243975094273
27,@MaryAnneThomas @VictoriaPolice Heureux que vous aimiez l'assujettissement. La plupart des Victoriens ne le font pas et trouvent offensant que nous soyons traités de cette façon.,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285467916100489217
28,"@realDonaldTrump Oui ! Nos enfants ont besoin de leur éducation et pas à distance ! Si vous ne voulez pas que VOTRE enfant aille à l'école, gardez-le à la maison. Quittez votre emploi pendant que vous y êtes également, de nombreuses personnes recherchent un emploi depuis la fermeture de leur entreprise. #OuvrezLesÉcoles",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280679100852690944
29,@SidneyPowell1 @DaveSchreiber3 @realDonaldTrump @GenFlynn @TuckerCarlson @JennaEllisEsq @molmccann #oustFauci Ressemble à Chuck E. Cheese avec ce sourire de merde.. #nomoreshutdowns,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282186879287398401
30,"@ Susej137 @FormerDem3 @diana4candor @GavinNewsom Les chiffres augmentent parce que les tests ont augmenté de façon exponentielle.
Les taux de mortalité ont considérablement diminué dans tout le pays.
Mais je parie que vous n'avez pas entendu ça du #MainstreamMedia

#changezlecanal
#wuhanhoax",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281436125824000002
31,@reasonwillprev2 @LeadSnoozeGuard @adamscrabble Les lieux de travail sont fermés... rien à faire que de se perdre en ligne... quel genre de vie est-ce ? ! Rester fermé indéfiniment ?! Nous devons,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282939893455306753
32,@DineshDSouza @iheartmindy Et notez qu'elle lui crie directement au visage - aucun masque sur le gamin et personne qui nous fait honte de porter des masques (ni d'émettre des décrets des maisons d'État d'ailleurs) ne condamnera ce non-sens. #Scamdemic #Hypocrite,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1277040784638951424
33,@USNoodlesA @ggeett37aaa Ne leur donnez pas d'idées. #NoMasks,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286675926856736769
34,"La SEULE véritable division qui existe est eux (1%) et les États-Unis (99%).

La meilleure façon de préserver les intérêts des 1% est de s'assurer que les 99% se combattent.

RECONNAISSEZ VOTRE OPPRESSION !!

#wewillnotbeddivised #Revolt #RevolutionNow #endthelockdownuk",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1276960954346070017
35,@simondolan @SirGrahamBrady & le comité de 1922... Aucune confiance en @BorisJohnson ou @MattHancock... maintenant faites votre putain de boulot ! #KBF #endthelockdownuk,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284078063509282816
36,@BlythJason Lockdown n'est jamais censé se terminer - c'est l'introduction de la tyrannie de la gouvernance mondiale du Nouvel Ordre Mondial qu'ils installent - destinée à détruire l'humanité.,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280680412520443905
37,@towntro Moi non plus ! #NoMasks #nomasksforkids,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282094451955884034
38,Nouveau symptôme pour #Covid compétences déficientes en mathématiques #Floride #CDCcovidFakeNumbers,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283543607736238088
39,"@SABreweries UN COÛT ÉLEVÉ INACCEPTABLE pour protéger le gouvernement d'être exposé comme entièrement et uniquement inadéquat et incompétent dans la planification, la gestion et le maintien d'un système de santé publique viable.
Les gens meurent maintenant de faim, mais le gouvernement grossit sur leurs carcasses.",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1288654216467288064
40,"@DanBeucke @margotroosevelt Ne réalisez-vous pas que nous devons ou glissons dans la pauvreté ? Sérieusement, nous ne pouvons pas continuer à ne pas travailler ! Prenez vos précautions, portez vos masques et rouvrez l'Amérique ou beaucoup d'entre nous seront dans la rue !",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286573343915663360
41,"@CBCOttawa ""Nous aimerions vous suivre, vous et vos contacts "" Pourquoi ne signalez-vous pas les vrais problèmes, comme tout le trafic d'enfants qui est exposé .... #dissimulation",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285393345867591683
42,@ 1RU4real @RepTedYoho @SecPompeo Ce sont des valeurs aberrantes. Arrêtez de vivre votre vie dans la peur.,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286717720470446080
43,"@GregAbbott_TX sois fort pour nous, plus de fermeture au TEXAS ! #openup #openbars #OpenSchools",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1282814104852467713
44,"Je suis désolé si votre proche ne va pas bien ou est sensible à la grippe ou au rhume ou à la pneumonie ou au COVID-19.
Cependant, il est assez égoïste et irréaliste de s'attendre à ce que 350 millions de personnes souffrent de la dévastation économique, de la pauvreté et de la faim à cause de cela.",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1276715542250958850
45,"@ ArtValley818 Tables retournées le 4 juillet.

Vous pouvez le sentir. Newsom perd le contrôle.

#SansMasques #Californie",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281117240075497472
46,"Le CDC confirme que des infections antérieures ces dernières années avec des virus du rhume ont conduit à de faux positifs de #coronavirus, mais ces tests sont le raisonnement et les pics associés de positifs conduisant à plus de #lockdownextension #FactsMatter #FireFauci #KAG2020 #FactsNotFear",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1278362693855051781
47,@tinytexanmomma @ananavarro @RepDanCrenshaw @SenTedCruz C'est IMPRESSIONNANT comme de la merde !!! COVID est officiellement TERMINÉ !,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1276309986428227584
48,"Si nous n'ouvrons pas l'#économie immédiatement, l'économie mondiale s'effondrera tuant des centaines de millions de personnes, en particulier les plus pauvres.",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289094566549700613
49,Mon conseil à ceux du CERB qui préconisent de ne pas passer à l'étape 3 : retournez au travail. Quelqu'un d'autre prendra votre travail et vous n'en trouverez pas. Les commerces ferment partout. Nous sommes dans une DÉPRESSION.,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282388601486049292
50,"@MattHancock @NHSX Vous, les idiots, n'apprenez tout simplement pas, n'est-ce pas ? Ou pensez-vous que nous sommes des poissons rouges? ""technologie prédictive"" est un euphémisme pour la modélisation et c'était tellement précis la dernière fois n'est-ce pas. ARRÊTEZ DE GASPILLER MES IMPÔTS ! Annulez le verrouillage injuste maintenant.",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284112739166818304
51,"@redsteeze @unlikely_some1 Entreprises fermées ?? Ouah?? George Orwell, contrôlez les gens... brisez leur volonté... Nous n'irons qu'en combattant",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1276332774597595137
52,"Coup de gueule du jour : pt. 1

Le verrouillage met simplement le virus en attente; ça ne l'élimine pas. Il ne disparaît pas. Il est simplement repoussé jusqu'à ce que le verrouillage soit terminé … essentiellement, c'est une tactique de retardement pour ne pas submerger les hôpitaux

#COVID #COVID19 #confinement",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1288855286732787716
53,Une dépression économique mondiale va être plus meurtrière que ce que COVID-19 pourrait nous faire à son apogée. Karen des États-Unis : Réveillez-vous ! Comprenez qu'exiger que nous restions fermés tuera très certainement des millions de personnes dans le monde. Arrêtez d'écouter l'OMS et les MSM.,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1253748673747587072
54,Votre rappel quotidien que ce n'est pas parce qu'une personne meurt AVEC #COVID qu'elle est morte DU #COVID. #arrêtezdegonflerleschiffres,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282270561419186176
55,"C'est dommage que les médias et les politiciens aient perdu la moindre perspective pendant la pandémie h1n1, l'OMS a estimé que jusqu'à 1,4 milliard de personnes ont contracté le virus avec 500 000 morts... avons-nous annulé le sport, les affaires, la vie ? Absolument pas, nous avons vécu et évolué",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1276627440505360384
56,"Chiffres officiels au Pays de Galles hier :
0 (zéro) nouveau cas à Newport avec la plupart du Pays de Galles.
Seulement 19 dans tout le Pays de Galles.
Mais 97 dans une usine à Merthyr !!
Très suspect.
Devrions-nous verrouiller Merthyr maintenant ? :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing :
#itsallbollocks",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1277877874012360704
57,"@CBSNews Ne venons-nous pas de découvrir que les chiffres de la Floride rapportés à 98% positifs, n'étaient en fait que 9,3% positifs?

#FakeNewsMedia #EnemyOfThePeople",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283199309337567232
58,"@paulkrugman Pourtant, pas d'augmentation des décès ? La nouvelle définition des ""cas"" augmente depuis 6 semaines maintenant. Déçu?",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280463206566236160
59,"Ce devrait être le dernier #confinement Viens en septembre la société doit rouvrir ; c'est complètement irrationnel pour nous de vivre comme ça. Nous avons vécu de pires saisons de grippe sans fermetures et il y a une plus grande #crise sanitaire qui se déroule, bien pire que le virus #Covid_19 lui-même.",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290228497579798531
60,"Si vous lisez ceci, vous avez beaucoup plus de chances que la maladie mentale ruine, ou même mette fin à votre vie telle que vous la connaissez, que la grippe de Wuhan / COVID-19. Sortez et trouvez quelqu'un à qui parler. Amusez-vous. Faites quelque chose que les karens de votre vie ne voudraient pas que vous fassiez.",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1285396753634586625
61,"Les personnes de 85 ans ont quatre fois la dose alors qu'elles sont sur leur lit de mort. Hmmm?

#CommieVirus2020
#UnMaskTheAgenda",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290286476035416064
62,"@ChuckCallesto Non, les ""experts"" tiennent compte du fait que les humains ont besoin d'oxygène. Respirer du dioxyde de carbone est mauvais. Et ce WuFlu est peut-être contagieux, mais loin d'être aussi mortel que le prétendent les responsables. Les chiffres sont falsifiés car ils incluent des personnes non testées et/ou décédées d'autres causes.",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281685375581388800
63,@Hanna1000 @NicolaSturgeon Vous avez perdu votre gagne-pain parce que vous avez décidé de laisser la télévision être votre Dieu et de vivre dans un état constant de peur. Le nombre de décès est inférieur au nombre annuel de décès dus à la grippe.,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1277260179088736257
64,@MatthewGuyMP @nickbarnesaus Il est temps d'avoir le courage d'expliquer que l'hystérie n'est pas fondée.,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282140387923001345
65,"@TyFox10 Augmentation de 78 000 tests... avec seulement une augmentation de 1 000 à 1 500 nouveaux cas. Ce sont de bonnes nouvelles!

#RouvrirArizona !
#ReOpenAZ",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1278058210369236992
66,@ Melissa20753729 Jamais ! C'est une #Scamdemic que les #moutons endoctrinés et les élus fascistes comme @GovMLG perpétuent pour des raisons infâmes !,stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281679185346301952
67,"Comme nous le savons tous, les décès liés au confinement éclipseront les décès du #Covid19, mais Laura Kuennsberg ne s'intéresse qu'à la raison pour laquelle Boris Johnson ne l'a pas mis en œuvre plus tôt ! #nomasks",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286881653474897926
68,"@AsaHutchinson @DannyWest1 Je prie pour vous, gouverneur. Les temps dans lesquels nous vivons sont sans précédent. Je suis fier d'être un Arkansan et je soutiens la réouverture de l'État !",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1282145312337993733
69,"L'histoire ne dira pas que les États-Unis se sont détruits à cause d'un virus avec un taux de survie de 99,9 %. Ils vont dire qu'un camp a permis sa destruction au nom de ce dernier. J'espère que les livres d'histoire nous dépeignent comme les idiots que nous sommes.",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282765090639491074
70,"@__la_uren Prenez soin de vous et, quoi qu'on vous dise, n'entrez pas inutilement dans ces lieux bondés. Nous ne savons rien de ce virus, nous DEVONS donc jouer la sécurité. Le meilleur moyen est de",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282246401087266816
71,"@Tinaforte7 CONTRÔLE Total ! Si vous êtes en bonne santé, vous n'êtes pas censé porter de masque. De plus, il fait jusqu'à 115 degrés à l'extérieur à certains endroits... peut-il même être LÉGAL de forcer les gens à porter des masques dans cette chaleur ? :woman_facepalming_light_skin_tone:
#Arrète la folie",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1283003449903181826
72,@michaeljknowles #RecallNewsom2020 et tous les autres gouvernements qui verrouillent ou menacent de punir les masques,stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282893088524926977
73,"Alors @DanielAndrewsMP se moque d'une ""vague victorienne"" et soudain, notre série de chiffres élevés tombe à 295. Quelque chose pue. Assez bas pour garder le contrôle et assez haut pour nous garder enfermés.
#resigndanandrews",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1288416059167371264
74,"Verrouillage criminel ou pas ?
Tu décides
RT si vous ne connaissez personne qui a été testé positif au covid.
Laisse les dieux décider
#covid #usa #lockdown",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281766485451591680
75,"@TrumpWarRoom @ErinMPerrine Notre économie ne s'est pas arrêtée avec l'oppressant ""RETOURNEZ DANS VOTRE MAISON!"" mandats. :pleading_face: Retirez une page de leur playbook, les tests sont pleins de corruption avec de faux positifs et cela nous empêche de rouvrir ! #BoycottTest",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286668800507682817
76,"@conidave Ne laissez pas @GavinNewsom gagner. Continuez à travailler, appelez-le une ""PROTESTATION DE TRAVAIL"" masques un ""PAS DE PROTESTATION DE MASQUE"" Nous pouvons aussi protester :wink:. Pas par des émeutes, des pillages, en mettant le feu à nos communautés. Nous allons #TakeBackAmerica #NoMaskProtest #WorkingProtest #CoronaScam #RecallGavin2020",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282886256871878656
77,"@CafeMocha01 @Briejoy La vitamine D est si importante !!
Les enfants devraient être #dehors sur les #terrains de jeux et dans les #parcs",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1276390684094685186
78,"Rappelons-nous que le nombre excessif de décès dus à la pandémie de Hong Kong de 1968 pour le Royaume-Uni était de 81 000 ! Le monde ne s'est pas arrêté alors, pourquoi maintenant ?",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1276088550665093120
79,"@_WhiteRabbitt_ #CNNFakeNews est plein de conneries

#EnemyOfThePeople",stay_at_home_orders,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280326351116013574
80,"0,02% de chance de mourir de #Covid et @GovInslee maintient notre état dans un verrouillage ""indéfini"". Je vais prendre ces impairs, merci.",stay_at_home_orders,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289317406741893120
