,Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
25,"@ mdnij34 Ne le fais pas. Zéro leadership, un virus à propagation endémique. Je ne vois pas comment une école peut ouvrir en toute sécurité tant qu'il n'y a pas de vaccin.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282494054475890689
26,"@DNCWarRoom @IMontoyaResists Il est impossible que mes 3 enfants retournent physiquement à l'école à l'automne. Ils le veulent tous, mais Trump a délibérément gâché notre réponse à Covid si mal que les écoles ne peuvent raisonnablement pas être sécurisées pour le moment.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287739317134090240
27,"3 cas de COVID-19 (#coronavirusuk) dans 2 écoles de ma ville, impliquant tous deux des enseignants revenant du nord de l'Italie et ayant été en contact avec les enfants pendant près d'une semaine avant que quoi que ce soit ne soit fait.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237478157755781121
28,"Pour ceux qui sont si ""pro-vie"", vous voulez que je sacrifie mes enfants et moi-même (professeur) pour la ""normalité"". C'est drôle comme les D sont accusés de rendre les masques politiques, tandis que Trump et ses semblables ont sacrifié 100 000 Américains et viennent maintenant chercher les enfants pour gagner une élection/augmenter l'économie !",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283851046570168324
29,@nowthisnews Comment ces personnes dorment-elles la nuit ? Leur audace d'ignorer impitoyablement les dangers extrêmes dans lesquels ils ne mettent pas seulement nos enfants est juste au-delà... Nous voulons tous que les écoles rouvrent mais PAS au milieu d'une pandémie. Contrôlez les cas D'ABORD puis parlez des écoles.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284615145054973965
30,"@BetsyDeVosED vous êtes fou si vous pensez que la NBA et toutes ses ressources dans une bulle ne sont pas en mesure de garder Covid à l'écart, mais les écoles extrêmement sous-financées vont pouvoir le faire.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283843417722818561
31,Le droit à une éducation de qualité est un droit fondamental et les écoles le font au mieux en ligne,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287351546745765895
32,Trump veut que vous blessiez votre propre enfant en ouvrant des écoles pour sa réélection.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284027946886365184
33,"@SnehalSolanki09 @PMOIndia @narendramodi @imBhupendrasinh @vijayrupanibjp Le gouvernement est très irresponsable envers les enseignants, nous n'avons pas reçu de salaire des cinq derniers mois, c'est bon vous ne pouvez pas ouvrir d'écoles aussi en raison de votre comportement irresponsable envers covid 19 mais le gouvernement devrait également soutenir professeurs particuliers d'écoles et coachings",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287317726432698369
34,"3) En tant que Sadtu, nous voulons que les écoles ferment parce que la nomination d'enseignants suppléants pour faire face au nombre élevé d'absentéisme dû aux congés de maladie n'a pas été abordée par le ministère de l'Éducation, ce qui met la pression sur les membres du personnel existants",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283695653034569728
35,lorsque le coronavirus est dans votre état mais que l'administration de votre école ne le fermera pas,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237488740458811392
36,"@DiPasqualeDeb @denisewu @hsbanik @NikkiHaley @realDonaldTrump Mais le truc, c'est qu'il a annulé sa convention à cause de la montée en flèche du COVID-19, mais c'est bien d'envoyer des enfants à l'école :thinking_face::thinking_face::thinking_face::thinking_face:",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286745716904218629
37,"@donwinslow Pas de vaccin - Pas d'école, ça a toujours été la politique, n'est-ce pas ?? Il s'agit d'une pandémie mortelle, pas d'une émission de téléréalité !! J'ai déjà dit à notre district scolaire que mes enfants ne retourneront pas en classe !!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283819757410623491
38,"@B52Malmet Nos écoles proposent soit en ligne uniquement, soit 2 jours en personne complétés par en ligne. Nous avons choisi en ligne uniquement pour notre HS Junior. Je viens d'apprendre que l'Univ. nos étudiants du collégial assistent seront en ligne uniquement.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1286810740980985858
39,"@donwinslow @GovRonDeSantis Non seulement nous avons le Covid-19 à craindre si nous sommes obligés d'envoyer nos enfants à l'école pendant cette pandémie, nous devons également craindre les enfants de ""Karen"" qui ne sont pas autorisés à porter des masques.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284731475531911172
40,"@PadmaLakshmi N'oubliez pas le toujours populaire ""nous sommes la valeur aberrante ici!"" Pas de merde Sherlock, les pays qui ont rouvert les écoles n'ont pas totalement foutu en l'air leur réponse à ce virus. Nous devons tous dire #TrumpTheTwitterTwerp #notmykid",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283862462656282625
41,"L'apprentissage à distance n'est pas parfait, mais il peut s'améliorer énormément en se concentrant davantage sur moins de sujets à la fois.

Les enfants PEUVENT mourir de Covid-19, tout comme les enseignants, tout le personnel scolaire et les membres de la famille.

Covid-19 laisse des dommages à long terme dont nous venons juste d'apprendre l'existence.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283854883242733569
42,C'est tellement stupide. Quelqu'un doit attraper le virus corona pour que l'école ferme :face_with_rolling_eyes:,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237512857274777601
43,"Sachant ce que je sais en travaillant sur la réponse au COVID-19, je n'enverrais pas mes enfants à l'école (si j'en avais) dans la situation que Trump exige dans notre situation pandémique actuelle.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283829219760340992
44,@BarackObama (AIDE !) Si le #coronavirus peut passer d'une personne à l'autre pendant 20 min. trajet en voiture (vers un hôpital). Combien d'enfants pourraient attraper le virus en 7 heures. jour de classe? (10-20 ?) Combien d'enfants et d'employés tomberaient malades en une semaine ? (200-500 ?) #COVID19,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237322884667891712
45,@nbc10_brian @RIHEALTH @GovRaimondo Un peu comme ce sera si nous rouvrons bêtement les écoles le mois prochain.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285998965574467585
46,"Ok @ScottMorrisonMP @DanielAndrewsMP maintenant un étudiant @CareyBaptist teste +ve, qu'attendez-vous pour fermer les écoles ? #ScoMoAct #AUSPMACT #9News #coronavirus #COVID19Aus #FermerlesécolesAustralie",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1239027026826166272
47,pourquoi attendre les ETUDIANTS ! Oui! PUTAIN D'ÉTUDIANTS ! pour attraper le virus corona avant de fermer les écoles ! fermez les écoles avant que le virus ne se propage davantage !,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237483765385003008
48,qui va en prendre un pour l'équipe et amener le Coronavirus dans notre école ?,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237481832574320642
49,@itsJeffTiedrich Le genre de président qui veut que les écoles rouvrent pendant une pandémie meurtrière qui fait rage.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284695091135737857
50,"@evanmcmurry Nous pouvons ouvrir les écoles lorsque nous vainquons le virus - faisons en fait les fermetures requises et n'imposons pas de nouveaux cas pendant 14 jours... plus nous retardons cela, plus l'effondrement économique est grave ! Ridicule!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283842061674790912
51,"Les choses peuvent-elles devenir plus stupides à New York ? Le maire De blasio a déclaré que des services de garde d'enfants seront fournis à jusqu'à 80 000 enfants lorsque les écoles fermeront cet automne. Où cela aura-t-il lieu, demandez-vous ??? Dans les écoles. Vous ne pouvez tout simplement pas rêver à cette merde LOL. :joy: :coin_out_tongue_closed_eyes:
#NYC",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284287753807638530
52,"Le Trump Cult peut envoyer ses enfants à l'école parce qu'ils ne sont évidemment pas trop intelligents, mais les Américains SMART n'envoient PAS nos enfants dans les écoles SUPER SPREADER. Absolument RIDICULE que les politiciens s'attendent à cela alors que le virus est hors de contrôle !!!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283838052180393986
53,"10 000 Floridiens mourront en 2 mois du #coronavirus. Tout cela parce que Ron #DeathSantis et le #GOPDeathCult ne voulaient pas porter de masque lorsqu'ils s'approchaient à moins de 6 pieds de personnes dans les espaces publics. #DesantisFailedFlorida #TrumpFailedAmerica. Maintenant, ils veulent tuer mon enfant ?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283855223396675584
54,Les enseignants devraient utiliser leur levier collectif actuel. Ils peuvent clairement affirmer que notre économie dépend largement d'eux. Il n'y a aucune raison pour que Trump et ses semblables soient si déterminés à forcer l'ouverture des écoles pendant que #COVID19 fait rage si ce n'était pas vrai. #COVID 19,school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282718320307863552
55,"Charmant, mon école se soucie de savoir si la moitié de l'école a le virus corona tant que nous pouvons encore respirer, nous allons toujours à l'école :victory_hand_medium-light_skin_tone::clapping_hands_light_skin_tone:",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237527696529227776
56,"Le ministre kenyan de l'Éducation a récemment annoncé que les écoles du Kenya resteront fermées jusqu'en 2021. Et pourtant, en Afrique du Sud, nous avons des gens comme #angiemotshekga qui pensent que les écoliers de l'Afrique du Sud sont exemptés de succomber au virus.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283307455167045639
57,L'enseignement en ligne est aussi un service et les enseignants doivent être payés. Les écoles doivent survivre. L'apprentissage en ligne aide à accroître les connaissances et les compétences en informatique - des compétences essentielles pour l'école et pour la vie. Votre commande est régressive.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287343595154882561
58,"@apriestOEA Alors le Conseil d'État s'est dégonflé. N'est-il pas temps de poursuivre l'État ? Les écoles NE DEVRAIENT PAS OUVRIR, PÉRIODE ! Aidez nous s'il vous plaît. OEA est notre dernier recours. Merci.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286360212463652869
59,"Mon neveu est revenu de l'école avec des nouvelles d'un cas présumé positif de son professeur de sciences physiques, qui a également perdu sa femme à cause du covid.

L'école continue comme d'habitude, en gardant les choses :zipper__mouth_face:

Pourquoi les enseignants et les élèves n'ont-ils pas été testés à leur retour à l'école ?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283317416433459200
60,"S'il vous plaît, pour l'amour de Dieu, pensez aux familles des enseignants. Réfléchissez un instant à la façon dont les enseignants font de leur mieux pour les cours en ligne... les écoles font de leur mieux.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287324538620059650
61,@thomaskaine5 Vaccin d'abord. #pasmonenfant,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283851955555700738
62,"Les gens vont vous surprendre. Ils veulent que les écoles soient fermées, le pouvoir est entre vos mains, n'envoyez pas vos enfants à l'école, pourquoi voulons-nous qu'on nous dise que les écoles sont fermées avant de le faire. si tout le monde n'envoie pas ses enfants à l'école, il n'y aura pas d'école.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283313488312569857
63,Il vaut mieux être prudent que désolé. #OnlineClasses offre un apprentissage continu dans un environnement sûr. Laisser les écoles fonctionner et assurer l'éducation. Il est facile de détruire avec des ordres aussi insensés.,school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1287347787978309632
64,"C'est un très bon point sur @morningireland - si les écoles ferment, les grands-parents âgés cesseront-ils de s'occuper des enfants et augmenteront-ils leur vulnérabilité ? #COVID19 @Education_Ire #COVID19ireland #AplatirLaCourbe",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1237655639951839232
65,alors les écoles publiques vont-elles attendre que les élèves commencent à être infectés par le virus corona pour les fermer ou... ? :face_with_rolling_eyes: #CUNY,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237592087605862403
66,"À tous ceux qui pensent que les écoles devraient ouvrir dans les régions où sévissent des épidémies, je vous invite à devenir enseignant et à mettre votre argent là où se trouve votre bouche. Il y aura beaucoup d'ouvertures dans les deux prochains mois. Vous ne partagez une salle de classe qu'avec 40 à 300 personnes par jour.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283982159779450880
67,Le plan n'était-il pas l'Inde numérique ? Alors pourquoi pas maintenant ? Soutenons-nous les uns les autres et travaillons pour cela. L'enseignement en ligne est une merveilleuse nouvelle expérience d'apprentissage. Autoriser les écoles à fonctionner #SaveOurSchools #RightToLearn @imBhupendrasinh @CMOGuj,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287343789791539200
68,Je doute que les communautés sachent qu'elles ont le pouvoir de fermer les écoles.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283391669778481153
69,"Les écoles de Durham, en Caroline du Nord, seront fermées jusqu'après les élections générales du 3 novembre 2020. Les démocrates de Durham sont des négateurs de la science.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283942787940061184
70,"@trudykeil Envoyer des enfants en première ligne où de nombreux adultes n'iront pas, y compris les politiciens qui prennent cette décision stupide, a autant de sens que des vélos pour le poisson.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286891864637886466
71,Annule la convention #GOP mais veut la réouverture des écoles ! Les conservateurs ne font que se sauver ! #TrumpVirus #GestapoTrump,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286414978711465985
72,"@ MaryRedden1 Même certaines écoles de banlieue ont des problèmes avec les produits de nettoyage et demandent aux parents de les fournir au début de l'année. Avec la plupart des gens au chômage, c'est intenable.
#keepsafe
#écoles",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287730195747807233
73,"@TrumpWarRoom @weijia Ce n'est pas la science qui est en train de rouvrir : c'est le virus qui l'est ! Très peu de preuves et de données car les enfants ne sont pas beaucoup testés ! Ils sont infectés ou sont porteurs asymptomatiques. En UE : petits groupes, cours alternés, masques & lavage des mains, pas avant le 1er septembre.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283853498996723714
74,La réouverture des écoles est le comble de la folie.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283807111231635459
75,"Fredrick Ingram, président du plus grand syndicat d'enseignants de Floride, a accusé DeSantis de ""faire de la politique avec la vie des enfants"" alors qu'ils continuent de faire pression pour que les écoles rouvrent alors même que de nouveaux cas de coronavirus sont en augmentation en Floride et dans tout le pays.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285585562175524864
76,"L'ouverture des écoles est stupide, fermez-la et donnez un UBI #notmykid",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283884344986284032
77,"Tous les événements pour les riches sont annulés pour #COVID19 comme @Harvard, @MIT et Ivy League Basketball, mais tous les trucs du secteur public restent ouverts jusqu'à ce que ce soit une mauvaise nouvelle. @Google, @Microsoft, @Walmart et @McDonalds ont tous fermé ou offert des congés payés.",school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237551881271906305
78,"Betsy DeVos veut forcer les enfants à fréquenter des écoles surpeuplées pendant une pandémie, car enseigner aux enfants que les républicains se fichent de savoir s'ils vivent ou meurent est la chose la plus proche d'une éducation qu'elle est prête à leur donner.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283871270321487872
79,"@MichaelSteele Vous pensez que quelqu'un a réellement écrit cette ligne pour elle ? Quelle chose stupide à dire! Mais je suppose que Pence a commencé avec les directives du CDC ""ce ne sera pas la raison pour laquelle nous n'ouvrirons pas d'écoles"".",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283907584773230599
80,"Tout le monde est tellement ""pro-vie"" jusqu'à ce que les parents veuillent simplement assurer la sécurité de leur(s) enfant(s) pendant une pandémie et que les responsables gouvernementaux exigent la réouverture des écoles. Dites-moi, est-ce un ""retour à la normale"" lorsque leurs camarades de classe commencent à mourir ?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283834574703931392
81,"Le nombre acceptable de décès d'enfants d'âge scolaire dus au covid-19 est de zéro. Aucun, pas un seul.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283849721413394433
82,"@CyrilRamaphosa vient d'annoncer qu'il ne devrait pas y avoir de visites mais pourtant les écoles doivent rouvrir, comment ? Le parlement est fermé, pourquoi les écoles devraient-elles rouvrir ? Que comprennent les plus petits de la distanciation sociale ? Gardez leurs masques tout le temps? Allez!!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283330533758574592
83,373 cas confirmés de coronavirus au Royaume-Uni et six décès. Les chiffres ne devraient qu'augmenter - l'option la plus sûre serait sûrement de fermer temporairement les écoles pendant que davantage de recherches sont effectuées sur COVID-19 ?!,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237493652353662976
