,Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
13,"J'en ai tellement marre des gens qui pleurent :
""Pas de mandats, laissez les gens être socialement responsables avant la liberté!""
Mais pleure aussi :
« Que voulez-vous dire par nous ne devrions pas ouvrir d'écoles parce que personne ne portait de masque ou ne restait à la maison !
#COVID19 #Covid_19 #COVIDIOTS #Covidiocy #schoolsreopening",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286519797992366082
14,Le parlement reste fermé mais les enfants sont envoyés à l'école. À quoi pense exactement notre gouvernement?,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283293881346461701
15,"@ProjectLincoln Ce transfert de données COVID-19 du CDC a cimenté ma décision de ne pas renvoyer mes enfants à l'école à l'automne. Les faits étant dissimulés, il n'y a aucun moyen de prendre une décision éclairée sur le risque.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283814580355870720
16,"""Nous ne voulons pas que la science fasse obstacle à la réouverture des écoles."" - Attaché de presse de la Maison Blanche.

Je n'ai pas de mots!!!! :man_facepalming_light_skin_tone:
#TrumpFailsAmerica #notmykid",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283908062760378368
17,@donwinslow Merci d'avoir créé un rappel aussi poignant que les enfants ne devraient pas subir les conséquences des échecs des adultes. #COVID19 est plus une menace qu'elle ne l'était en mars lorsque les écoles ont fermé. Pour l'instant,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283863021341810693
18,"L'apprentissage doit être constant... alors . Pourquoi pas en situation covid ?
Les enseignants apprennent de nouvelles façons, la technologie pour atteindre tous les étudiants .... Les étudiants ont également accepté le changement pour apprendre à travers des classes virtuelles ....
Les écoles devraient être encore et encore et encore",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287352662938198017
19,"Mais si les écoles ferment, qui va occuper ces tombes ? Parce que les politiciens (protégés) les fumeurs (protégés) les ivrognes (protégés) les écoliers et les enseignants TRÈS EXPOSÉS.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283469569152159746
20,Suis-je le seul à avoir entendu lors du #taskforcebriefing que les écoles pouvaient organiser des cours en plein air ? Cela ne fonctionnerait jamais dans l'Indiana où je vis. Des températures inférieures au point de congélation ne seraient pas des conditions d'apprentissage idéales. #TrumpVirusCatastrophe,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280917289651572738
21,Apparemment @SarahHuckabee veut que ses enfants meurent à #TrumpsAmerica. :man_shrugging_light_skin_tone: #TrumpVirus,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285790546645090305
22,"Les écoles publiques de Seattle ferment pendant deux semaines pour aider à ralentir COVID-19 TOUS les districts devraient suivre
#Tout annuler #COVID19",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1237842516931559424
23,"La meilleure partie d'être un étudiant et un streamer Twitch est que lorsque tous les cours sont en ligne, vous avez déjà une webcam de 100 $ pour utiliser #Coronavirus",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1237855330819686402
24,@donwinslow Ils peuvent ouvrir des écoles autant qu'ils le souhaitent. Je ne risquerai PAS mon enfant.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283902380723933184
25,"Même si mon enfant n'apprend rien cette année, je ne vais pas risquer nos vies pour le #DowJones. Elle obtient définitivement au moins un cours d'histoire et passait du temps ensemble en famille. Nous ne jouons pas avec le #coronavirus nos vies valent plus que ça",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283913667134787584
26,"Cuny ne ferme pas les écoles mais dit aux élèves de se laver les mains, c'est ainsi qu'ils vont prévenir le virus corona :woman_facepalming_light_skin_tone::woman_facepalming_light_skin_tone::woman_facepalming_light_skin_tone:",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237468888885080066
27,"Un conte de deux Amériques. D'un côté, vous avez un groupe de personnes prêtes à aller en prison avant de devoir renvoyer leurs enfants à l'école, au nom de la protection de leurs enfants et des autres. De l'autre côté un groupe prêt à aller en prison avant de devoir porter un masque chez walmart",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283854224833601541
28,"Les enseignants de Bathong sont testés positifs tout le temps, est-ce que ça peut juste finir !!!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283313656210624512
29,"Les écoles d'Eldoradopark et d'Edenpark sont fermées car les directeurs ont convenu avec les parents que même si le temps scolaire est perdu, il vaut mieux que les enfants redoublent au lieu d'enterrer les enfants
#SchoolMustClose",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283047375884423172
30,Je ne veux pas aller à l'école. MERDE,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282705870795821056
31,mon prof de physique a soit une mauvaise grippe soit un putain de coronavirus et honnêtement je ne veux pas prendre ce risque :mask:,school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1237486294621515776
32,"@WhiteHouse Si ce n'est pas sûr pour sa convention, ce n'est pas sûr pour nos enfants d'être à l'école #TrumpVirus # RNC2020",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286421958305882112
33,"Les écoles publiques de NYC sont comme les cafards du virus corona. Pendant que tout le reste sera fermé, ils seront les seuls debout et ouverts. Je comprends pourquoi c'est un appel difficile, mais annulez au moins toutes les activités scolaires pour que mon enfant n'ait pas à être là 12 heures par jour",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237516846858776577
34,Je ne suis pas trop à l'aise avec le fait que les écoles se voient dire d'ignorer les directives du #CDC. Je veux dire n'est-ce pas pourquoi nous les avons,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283891572413796356
35,Les écoles seront fermées jusqu'à nouvel ordre :crossed_fingers: #cyrilramaphosa,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1286362374014992385
36,"Il est également ironique que le GOP soit maintenant en train de forcer la politique des écoles publiques par le biais d'un grand gouvernement. Qu'est-il arrivé au contrôle local? Et dire maintenant que l'endroit le plus sûr pour votre enfant pendant une pandémie est dans les écoles publiques, et les écoles feraient mieux de s'ouvrir, sinon...",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283980850976235521
37,@CDCDirector @CDCgov La réouverture des écoles au milieu d'une pandémie est une erreur colossale et vous perdez votre crédibilité en recommandant cela. Des milliers d'enfants pourraient tomber gravement malades et les enseignants pourraient perdre la vie. Mais vous et cette administration ne vous souciez pas du peuple américain,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286515172333543424
38,"Alyssa_Milano : Trump a annulé la convention RNC à Jacksonville, en Floride, en raison de préoccupations concernant #covid19.

Mais il veut que nous envoyions nos enfants à l'école.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286565407696908289
39,"@ASlavitt @CDCgov Trump a annulé la convention RNC à Jacksonville, en Floride, en raison de préoccupations concernant # covid19.

Mais il veut que nous envoyions nos enfants à l'école.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286505911687815170
40,"@BetsyDeVosED
@realDonaldTrump
Je dis cela pour la plupart des parents et des enfants. Nous ne voulons pas retourner à l'école en raison du risque de contracter le virus, mais comme vous et vous êtes un bon ami, Trump dira que vous allez financer les écoles.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285976504829120513
41,Pourquoi attendre que quelqu'un sur le campus ait le coronavirus puis le fermer ? Cela aidera simplement la maladie à se propager davantage.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237570831988879360
42,le coronavirus se propagerait rapidement dans mon petit collège et je connais des gens qui sont trop dramatiques et je ne veux pas qu'ils soient infectés,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237485250923634694
43,@City_Press Le gouvernement se bat avec ses employeurs en jouant avec la vie de nos enfants !! #ChildrensLivesMatter #saveourchildren,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284733011188158464
44,@GovSisolak Fermez ces écoles,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1284971824036540416
45,"L'entêtement du @DBE_SA est hors de ce monde... les preuves scientifiques sont là, le Covid-19 est à son apogée maintenant, ils attendent que ces tombes soient remplies d'abord, puis agissent ?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283320828021682177
46,Chaque école de la région a annulé des cours ou s'est connectée pendant que @WWU attend juste APRÈS que nous ayons un cas COVID-19 alors qu'il est très clair que nous en avons plusieurs sur le campus. Nous avons des étudiants qui travaillent réellement dans ces maisons de retraite qui courent un risque TRÈS ÉLEVÉ.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237499641060405251
47,"@W7VOA @GOPconvention Vous réalisez que les adultes travaillent dans les écoles, il y a donc de fortes chances que mes collègues, leur famille, ma famille et moi-même courions un risque élevé de contracter le virus et éventuellement de mourir.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287048502862807040
48,@RepDanCrenshaw Les pays qui ont réussi à rouvrir les écoles en toute sécurité l'ont fait avec des taux d'infection en baisse et des tests à la demande disponibles. Les États-Unis n'ont ni l'un ni l'autre. La montée en flèche des taux d'infection au cours des dernières semaines montre clairement que la pandémie n'est pas sous contrôle.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283866796383248386
49,@kylegriffin1 Fermez ces putains d'écoles jusqu'à ce qu'il y ait un vaccin.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287271968463400971
50,@cnn question est @realDonaldTrump fils Barron va à l'école ou a-t-il un tuteur - ce serait intéressant de savoir ce qu'il fait alors qu'il pousse pour que les écoles soient ouvertes # covid19,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283449193852542978
51,"Woah, alors vous me dites que mes cinq enfants doivent aller à l'école pendant que cette épidémie de coronavirus se produit. C'était assez juste avec toutes les grèves.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237631410225192961
52,"Nous reconnaissons que la scolarisation est importante, mais la vie des enfants compte davantage. Il est temps que les écoles ferment. Les enfants sud-africains comptent !

#Ramaphosa #cyrilramaphosa #AngieMotshega",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1286366115418046464
53,@donwinslow Envoyer mes enfants dans le cauchemar de Trump des écoles COVID ? Non. #pasmonenfant,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283878967985025024
54,Le gouvernement britannique a tenté de rouvrir les écoles et le peuple écossais a refusé.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283859409358196736
55,"Si mon cul a un putain d'asthme et si une connasse de mon école attrape le virus corona et que je finis par l'attraper, je vais finir par mourir putain",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237485367995105286
56,Regarder le #whtaskforcebriefing et l'affirmation a été faite que les étudiants ne sont pas une source importante de propagation. Pensez-vous que c'est peut-être parce que nous avons fermé les écoles pour l'empêcher ? #COVID19 #TaskForce #cdc,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280905646884323329
57,La communauté COVID-19 a propagé des cas dans ma communauté (y compris un élève) et vient de recevoir une demande de don de mon district scolaire pour des lingettes désinfectantes et un désinfectant pour les mains car les écoles s'épuisent et les deux sont en rupture de stock. Hmm... peut-être qu'ils devraient...,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237535498999967749
58,"Tant que le Parlement reste fermé, les écoles doivent également rester fermées.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283328422534696961
59,"@AprilDRyan La fille de SC n'enverra pas ses enfants. Vraiment pic dans son comté. Elle pourrait être compromise si elle l'obtient. Ils portent des masques, se lavent les mains et respectent la distanciation sociale depuis le début. #Écoles #Réouverture des écoles",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286086413478436864
60,"@REVMusicNY GOP VEUT OUVRIR DES ÉCOLES ET TUER NOS BÉBÉS. IL EST TEMPS DE LEUR FAIRE SAVOIR, ENVOYEZ D'ABORD VOTRE ENFANT/ENFANTS.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284852935172726787
61,"Il n'y a aucune raison d'échouer nos enfants comme ça. Ils font pression pour que les écoles ouvrent au nom de l'économie et parce qu'ils n'ont littéralement aucun plan pour quoi que ce soit d'autre malgré des mois pour planifier. Il n'y a aucune raison pour que des enfants ou des membres du personnel meurent, #NotOneChild",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282437872516292609
62,"Ne pas mettre mes enfants à l'école en août sera difficile, prendra du temps et rendra le travail difficile. Mais #TeachersLivesMatter donc nous allons le découvrir. Les enseignants ne sont pas des travailleurs de première ligne. Les enseignants ne sont pas des baby-sitters. #COVID 19",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1285322051356512256
63,Pas de public lors du prochain débat présidentiel ce dimanche en raison de #COVID19 mais c'est bon pour les enfants d'être à l'école juste à l'extérieur du point chaud du pays pour le virus ? #pandémie,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237524622179880962
64,"@okea @GovStitt N'est-il pas temps de SUE Stitt? Le nombre augmente dans les hôpitaux, les soins intensifs et les infections. Les enseignants et le personnel COURENT DE GRAVES RISQUES ! Aucune école ne devrait ouvrir ! S'il vous plaît aidez-moi!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285403291610947591
65,@ASlavitt Attendez que @GovTimWalz autorise la réouverture des écoles. #PasMonEnfant,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286882082539606016
66,"@DWUhlfelderLaw Non, tous les élus qui soutiennent l'ouverture des écoles devraient être obligés d'envoyer leurs enfants et petits-enfants.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285822462475685888
67,"Cafétéria Whitehouse = :microbe::microbe::microbe::microbe::microbe::microbe::microbe::microbe::microbe::microbe::microbe:Gradeschool Cafeteria = :dog_face::cat_face::mouse_face::rabbit_face ::koala::panda_face::frog::monkey::pig_face::hatched_chick::hatching_chick::unicorn_face::horse_face::beetle::turtle::T-Rex::snail::butterfly::bee::owl ::pingouin : Si Covid peut infecter la cafétéria de la Maison Blanche, que se passera-t-il dans les écoles de nos enfants ? C'est un fantasme de penser que ce ne sera pas une catastrophe.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286324951222325248
68,"Au moins, ce Tweet Storm établit une chose en tant que pays de parents, d'enseignants, nous sommes unis que nous voulons que nos enfants apprennent et que les gouvernements ne dictent pas les conditions. Nous faisons confiance aux écoles que nous avons choisies pour nos enfants et voulons qu'elles nous guident",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287324882682839040
69,Bonjour à tous sauf aux personnes qui ne se soucient pas de la vie des enseignants et qui veulent se précipiter pour rouvrir les écoles #ProtectTheTeachers #TeacherSafetyIsEssential,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284824595040796673
70,"Qu'est-ce que tu attends? @RepRalphNorman @grahamblog @SenatorTimScott @scsenategop #coronavirus #southcarolina
Fermez les écoles !",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1238647785307754497
71,"@donwinslow @MeidasTouch Alors #TrumpKillsAmericans dit que l'avortement est mauvais parce qu'il tue un enfant... Mais les envoyer à l'école pendant #COVID19, c'est OK ?? #SMH #TrumpDoesntCare",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283791968661843968
72,"@DrZweliMkhize Les enseignants et les apprenants ne relèvent-ils pas de votre bannière de ""tous les Sud-Africains"" ? Comment forçons-nous les enfants à la distance sociale alors que vous ne pouvez même pas mettre les adultes à distance sociale ?? #TeachersLivesMatter #StudentLivesMatter",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284743356132872192
73,"Talent indien + Technologie de l'information = L'Inde demain
Pourquoi sommes-nous opposés aux #ClassesEnLigne alors ? Pourquoi voulez-vous que les écoles et les enfants n'aient pas cette option ? @imBhupendrasinh @CMOGuj @vijayrupanibjp",school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287372043512451072
74,"Alors laissez-moi comprendre, 6 nouveaux cas de COVID-19 ont été confirmés dans la ville de San Diego et les enfants du @SDUSD doivent encore aller à l'école alors que de nombreuses autres institutions se lancent dans l'enseignement en ligne ?",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1238332503804358657
75,L'impact du #COVID19 sera désastreux en Afrique. Certains parents laissent encore leurs enfants faire ce qu'ils veulent : c'est irresponsable. La plupart de ces enfants se promènent sans masque facial. Le gouvernement n'a pas de plan : nous devons être vigilants et rester à l'intérieur. #Porter un masque,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283327948691472384
76,"Pourquoi les étudiants ne peuvent-ils pas rester à la maison ? Les enseignants peuvent se rendre dans leurs salles de classe et enseigner via zoom ou tout ce qui fonctionne ! Pourquoi les écoles n'ont-elles pas travaillé pendant toute la pause covid là-dessus ? Les enfants des enseignants peuvent y aller, tant qu'ils restent avec leurs parents ? J'aimerais que nous puissions travailler ensemble sur ce sujet.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283459655298093057
77,"L'université de ma ville natale ""Miami University"" Oxford, Ohio a décidé de fermer les cours en raison du virus corona. tout le monde, s'il vous plaît, restez en sécurité.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1237483669788463106
78,Les apprenants de 12e année sont aussi des enfants et ils sont aussi importants que les autres. Fermez simplement les écoles.:nerd_face: @DBE_SA @SadtuNational,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1285094408665337857
79,@SMC_edu a toujours des cours alors que l'OMS a déclaré le coronavirus une pandémie. Que faudra-t-il pour déplacer les cours hors campus ? Toute l'école doit être infectée ?,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237801307731136514
80,"Théoriquement, vous pourriez vous promener avec le coronavirus pendant 2 semaines sans le savoir

Et je vais dans une école américaine, aussi connue sous le nom de PIGSTY

Alors avant que les 135 000 étudiants ne contractent le coronavirus

Pourquoi ne pas simplement",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237573439721844737
81,"Les plateformes numériques offrent un environnement sûr et sans COVID pour que les enfants puissent continuer à apprendre et être en
contact avec leurs professeurs et amis. Laissez les écoles fonctionner @imBhupendrasinh #RightToTeach
#SaveOurSchools @vijayrupanibjp @hrdministry",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287355947145236480
82,"Kiddo est scolarisé à la maison depuis des années. Si c'est possible et disponible, j'espère que cela pourra être fait.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1282694089633398784
83,"Lockdown mai nous manquons d'amis, d'enseignants et de notre étude en classe, mais nous devons suivre les règles pour nous sauver du covid-19, c'est pourquoi nous devrions nous concentrer sur l'étude en ligne :innocent :",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287358672365146115
84,"Pensez à quel point vous vous sentirez dévasté si vous ne gardez pas votre enfant à la maison et qu'il fait partie de ceux qui meurent de Covid19. Laissez cela pénétrer, parents... parce que cela arrivera. #keepyourchildhome #WearAMask",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285018104179957762
85,"@stan_tampa @GovRonDeSantis @realDonaldTrump Dégoûtant est le seul mot pour le @SenateGOP @HouseGOP Je suis désolé pour votre perte, je le suis vraiment. Prions pour qu'ils n'ouvrent pas réellement d'#écoles",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283151297919832070
86,@HillaryClinton Et les parents ne devraient pas être obligés de choisir entre la vie de leurs enfants et les espoirs de Trump d'être réélus. @realDonaldTrump,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283055046817722371
87,Les écoles ne sont pas sûres à cause de tous les TIREURS D'ÉCOLE ANTIFA qui se produiront..,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283807984036876288
88,donc vous me dites qu'un élève ou un enseignant doit attraper le coronavirus dans l'école pour qu'elle ferme pendant 24 HEURES et que tout le monde doit continuer à aller à l'école après ça ? quel abruti a eu cette idée...?,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237470016561459200
89,Le virus corona a été annoncé comme étant là où je vis et les écoles ici n'ont pas été annulées,school_closures,FAVOR,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1237534081367203842
