,Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
17,"Les adultes font constamment des crises de colère en portant un masque à l'épicerie pendant 30 minutes, mais les enfants, en particulier les enfants non neurotypiques, peuvent absolument porter un masque pendant 7 heures par jour pour retourner à l'école pendant que les enfants du politicien restent à la maison.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286817098958802948
18,Je ne comprends tout simplement pas pourquoi les écoles ouvrent et que l'épidémie s'aggrave.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286511409682055168
19,"Il n'y a pas un enfant sur cette planète qui se distancerait socialement et porterait un masque pendant SIX heures par jour, 5 jours par semaine.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283821857477713925
20,"Vous avez tous le plus grand nombre de tireurs scolaires et le plus grand nombre de #COVID19, mais vous voulez tous que les enfants retournent à l'école.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283925496061992961
21,Les écoles ont déployé beaucoup d'efforts pour mettre en place les cours en ligne. C'est une nouvelle ère du monde numérique et nous devons la soutenir et non la gâcher.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287428233076412416
22,"Mon premier cours en ligne était sur Skype et les 30 premières minutes regardaient un camarade de classe documenter lui-même la cuisson des œufs. Dans l'ensemble, une expérience 10/10
#coronavirus #StayAtHome",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1239544897096634369
23,"Des professeurs pour enseigner à nos enfants. Ils les protègent des tireurs actifs. Maintenant, nous leur demandons de risquer leur vie/santé pour nous libérer pour aller travailler ? Complètement fou. Tous les enseignants devraient démissionner si leur comté les oblige à enseigner en personne. #SchoolReopening",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283425014306557952
24,@JoshuaPotash @thegoodgodabove La façon dont nous saurons si @GOP pense vraiment qu'il sera sûr de retourner dans les salles de classe sera s'ils annulent les dispositions de l'OSHA pour l'indemnisation des travailleurs si les employés contractent des maladies COVID19 liées au travail. Ce serait une question digne de grève. #corona virus,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283931098637111298
25,"Maintenant, Cohen est libéré. Juste pour garder les pendules à l'heure, je voudrais rappeler à tout le monde que Covid-19 a rendu les prisons si dangereuses que Manafort, Stone et Cohen ne sont pas incarcérés. Pendant ce temps, le président Ding Dong fait pression pour que les enfants soient scolarisés.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287482231687008256
26,"Quel est le problème avec le virus corona. Les gens font des réserves pour une apocalypse et c'est stupide. Calmez-vous, c'est littéralement une pire histoire de grippe et pourquoi les gens ont-ils une crise à ce sujet. Je fais comme si ça n'existait pas. Mais fermez les écoles s'il vous plait",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237551776083009536
27,"9/ Conclusion : Si nous apprécions la vie des Noirs et des Latinx, nous ne devrions ouvrir des écoles que si c'est sûr à 100 %.

Les faits sont les faits.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1284498474474573863
28,"À mon avis, les écoles devraient rester fermées, pas seulement cusse de corona",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282708509533057025
29,"@MollyJongFast Les enfants ne sont pas autorisés à l'école s'ils ont une maladie contagieuse.
Des lettres sont envoyées à la maison informant les parents. Au cas où.
Covid asymptomatique
Pourrait rapidement infecter toute l'école. Puis la communauté.
Il est insensé d'envisager l'ouverture tant que les tests ne sont pas en place.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1281183442970034176
30,@richardmarx Cela n'a aucun sens que nous renvoyions les enfants à l'école alors que nous avons encore besoin de nous masquer et de nous éloigner partout ailleurs.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284977808838623232
31,"@CDCDirector Conneries
Quand @SenRickScott et @realDonaldTrump renvoient leurs enfants et petits-enfants à l'école au lieu d'apprendre à distance ? Alors parlons-en...
#teacherproblems #COVIDIDIOTS #COVID19 #ReopenSchools #teacherlivesmatter #StudentsLivesMatters #apprentissage à distance",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287621564163223553
32,"@GOP Nous sommes d'accord pour ouvrir des écoles avec un PLAN, des masques obligatoires, une recherche des contacts, des tests sur place avec des résultats le jour même, une distanciation sociale requise. EPI pour les enseignants, le personnel, les concierges, etc. Cela nécessite de l'ARGENT et le GOP qui ne fait rien ne fournira rien de tout cela.",school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284548918798192640
33,"@kurteichenwald Ne prenez pas l'excuse que c'est la décision de l'école et que c'est une école privée. Je pense que 45 ans devrait faire pression sur l'école de son fils pour qu'elle ouvre, tout comme il fait pression sur les écoles publiques.

Je me fiche des écoles ouvertes. Le mien va virtuellement.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286770826524553217
34,"C'est fatiguant, les parents qui disent que les enfants sont en sécurité à l'école ne devraient les apporter qu'une seule fois, et espèrent que leurs couvertures et politiques funéraires sont à jour... la mienne sera à la maison !!!",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283400716195901440
35,"#ReporterJEE_NEETdansCovid
Nous ne donnerons pas d'examens tant que notre parlement ne sera pas fermé et tant qu'il n'y aura pas de vaccin. Comme le dit l'OMS, le covid est devenu aéroporté et peut voyager jusqu'à 15 pieds, donc la distance sociale sera une blague dans les centres d'examen. les adolescents sont plus à risque",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287335380740530176
36,"N'expérimentez pas sur nos enfants @GovTimWalz ! Écoles ouvertes, dans le Minnesota !",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284194703571918848
37,Les enfants ne peuvent pas maintenir la distanciation sociale !,school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282712020391993345
38,J'ai fait une grande discussion aujourd'hui et que mes 3 enfants ne retourneront pas à l'école jusqu'à ce que le #coronavirus soit sous contrôle ou qu'il y ait une vaccination pour cela....,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1237836066100580353
39,"Réouvrir les écoles cet automne comme si tout était normal est stupide. Les élèves, les enseignants et le personnel méritent d'être protégés. Je ne suis pas disposé à envoyer mes enfants en danger pour l'ego.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283834190371274753
40,"Les parents ont le pouvoir, en retirant simplement tous vos enfants de l'école, toutes les écoles fermeront !",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283304917122375680
41,"Les écoles devraient simplement être fermées, le programme 2020 se poursuivra une fois le vaccin trouvé, même si cela signifie que le programme 2020 sera terminé en 2021-2022, nous devrons nous ajuster et rattraper notre retard à un moment donné.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283301001504727040
42,"@therecount Envoyer des enfants à l'école pendant une pandémie mortelle de #COVID19,
est pire que de mettre vos enfants dans des voitures sans ceinture de sécurité.
C'est jouer à la roulette russe avec la vie des enfants.

C'est de la maltraitance d'enfants.

#Rester à la maison",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286775067196534785
43,Nous savons que nous ne pouvons pas ouvrir d'écoles en toute sécurité 138 000 personnes sont mortes d'un virus contre lequel notre gouvernement n'a pas réussi à nous protéger @BetsyDeVosED SCREW OFF,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283878338482843649
44,"@ossoff Bon, la réouverture des écoles devrait se passer sans encombre. On m'a dit que toute personne ayant de la fièvre peut retourner à l'école 24 heures après l'arrêt. Il n'y a aucun test, pas même une note du médecin requise pour que le personnel et les étudiants reviennent.

#PasMonEnfant",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287366337589895168
45,"4) En tant que Sadtu, nous voulons que les écoles ferment parce que les services psychosociaux qui sont nécessaires maintenant de toute urgence pour atténuer l'anxiété n'ont pas été mis en place comme précédemment engagé par le ministre",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283696390292602880
46,Ma famille vit dans la peur parce que mon frère va à l'université avec deux membres du personnel qui ont interagi avec une personne décédée à cause du coronavirus. Et pourtant ils ne fermeront pas l'école ? Pourquoi? Vous ne voulez pas protéger les étudiants ?,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237517886404452352
47,Je fais l'école à la maison cette année. Ne pas risquer ma fille pour quelqu'un qui ne comprend pas le vent et pense que l'ennemi est un ami.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1283821165283344386
48,"Et oui, j'ai décidé de faire l'école à la maison et je sais que ce n'est pas une option pour tout le monde, mais c'est très blasé de dire ""Gardez simplement votre enfant à la maison"" parce que ces enfants et enseignants le transmettront à leurs familles et aux autres et dans la communauté . La réouverture des écoles est une grosse erreur.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286818164714754048
49,J'ai vraiment peur de ce coronavirus. Je veux fermer les écoutilles et garder mes bébés à la maison jusqu'à ce qu'il explose #COVID2019uk,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237511368653205504
50,"@donwinslow Même si mes 4 enfants sont adultes, notre aîné est enseignant. Il n'y a absolument aucune directive en place actuellement. Les écoles ouvrent dans moins d'un mois. Je m'inquiète pour elle et ses élèves.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1284060364460589059
51,"Si #NYCSchools rouvre avant que #COVID19 ne soit sous contrôle, alors en supposant que le taux de mortalité de 0,1% est correct pour les enfants âgés de 4 à 18 ans, le taux de mortalité des étudiants de #NYC sera de 1 127 (arrondi) sur la base des inscriptions actuelles.

#Coronavirus #CoronavirusPandémie",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283899431180476417
52,"Tellement..
#COVID19 est si contagieux que nous libérons des détenus de prison... mais suffisamment en sécurité pour que nous puissions renvoyer nos enfants à l'école.
Assez dangereux pour que nous soyons toujours confinés. Mais suffisamment sûr pour mettre en danger la vie de nos bébés ?
#Je refuse
#EnvoyerBaron",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285927826194141184
53,Donald Trump pourrait se tenir au milieu de la Cinquième Avenue et tuer un million d'écoliers via #COVID19 et ne perdre aucun électeur #MAGA..,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283867072636702720
54,@T_R_0_V_3_R @repairrestores1 Nous savons tous que l'ouverture d'écoles pendant une pandémie meurtrière qui fait rage est criminelle et folle.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284253925961433088
55,"@SpeakerRyan Paul Ryan, républicain blanc millionnaire, a 3 enfants : Liza Ryan, 18 ans, Charles, 17 ans et Samuel Ryan, 15 ans.

Je me demande s'il les enverra à l'école dans quelques semaines. Il n'a fait aucune déclaration condamnant la décision de son parti de rouvrir les écoles. #GOPkids #pasmonenfant",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284514555071287298
56,L'école à la maison est le meilleur moyen qui soit!,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283815864094150657
57,La question n'est pas de savoir si les écoles de NYC vont fermer. Elles vont. Avec certitude. La question est de savoir combien de cas de #coronavirus devons-nous traiter pour que nos dirigeants décident de les fermer. @BilldeBlasio @NYGovCuomo,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1239059138363228161
58,@MegaRacismHater @AdamSchefter Bien. Toute la ligue devrait faire de même... garder les écoles fermées aussi !,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1284265873130360833
59,@GaHospitalAssoc @GaDPH @GovKemp Mieux encore #StayHomeSaveLives #ShutGADown,school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1286035305460641794
60,@TelanganaToday pouvez-vous s'il vous plaît vous occuper des écoles qui ne ferment pas même après les ordres du gouvernement. Les enfants kangourous begumpet et chirec travaillent toujours pour les enseignants. Veuillez sceller les écoles. #coronavirus #telanganaaujourd'hui,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1240264925072613376
61,Je suis parent. Et un mauvais professeur. Et je suis inquiet pour les écoles à l'automne. #schoolsreopening #pandemic #SchoolReopening,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285249385669025792
62,"Savez-vous pourquoi Trump s'en fout d'ouvrir des écoles ? Ainsi, les parents retournent au travail et il peut revendiquer une économie revitalisée pour les élections. Trump est prêt à parier la vie de vos enfants pour GAGNER une élection.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284585812324220932
63,"@TeaPainUSA Je pense que les enfants qui attrapent le COVID-19 à l'école devraient aller chez @GovParsonMO jusqu'à ce qu'ils s'en remettent.

#COVIDIOTS
#ProtectOurKids",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285226382860210176
64,"Tout le monde s'inquiète pour les élèves mais n'oubliez pas les enseignants aussi ! La plupart des enseignants sont plus âgés, ce qui les rend plus vulnérables au COVID-19",school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1282697709082882048
65,Les écoles m'aideront parfaitement à me répandre. - Le Virus :microbe :,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283940192525725696
66,Je n'avais pas réalisé que DT avait caché par malveillance la recommandation du CDC selon laquelle AUCUNE ÉCOLE ne devrait ouvrir. Comment quelqu'un dans l'éducation peut-il ignorer les experts ? En espérant que les districts scolaires envoient un message clair aux politiciens de NE PAS faire de politique avec nos enfants. Ce n'est pas une bonne expérience.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286844849950523393
67,@CDCgov ne reçoit plus de données. Il va à la Maison Blanche. Super. Le pays sur lequel nous comptions pour assurer notre sécurité et qui dit que le virus est un canular. A maintenant le contrôle sur les chiffres que nous voyons. Et il veut que les écoles s'ouvrent,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283806292340072448
68,"Tu sais, les gens disent toujours que ""les enfants sont notre avenir"". Alors salope, pourquoi envoyez-vous votre avenir dans l'endroit le plus dangereux pendant une pandémie mondiale ?? les choix.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282702637855637504
69,"Vous devez fermer les écoles pendant un certain temps, le virus corona a infecté de nombreuses personnes, faites-le maintenant, vous ne voulez pas être comme l'Italie",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1237542444259917824
70,"@DWUhlfelderLaw Oui !! Merci! Je suis une mère de Floride et une amie de nombreux enseignants qui ont peur de mourir.
@GovRonDeSantis est un putain d'idiot, un idiot dangereusement négligent et incompétent !",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285238635693051904
71,Nous devons attendre que quelqu'un attrape le coronavirus dans notre école pour que nous fermions ? Ne devrions-nous pas fermer les écoles pour empêcher la propagation de cela ? Les écoles ont-elles désespérément besoin d'argent au point d'attendre que quelqu'un soit infecté ?,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237522364155346944
72,"Qui est Angie Motshekga si @WHO a déclaré qu'il n'était pas sûr que les écoles rouvrent pendant le pic de la pandémie. Parents, n'emmenons pas nos enfants à l'école AVEC EFFET IMMÉDIAT",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283317856403427328
73,"Soit vous gagnez en démantelant le système scolaire corrompu, soit vous gagnez lorsque la science est tout d'un coup de votre côté et que vous pouvez ouvrir des écoles. Qu'en pensez-vous monsieur ?

#école à la maison",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284111478308712450
74,"@realDonaldTrump @Sept11Memorial Que diriez-vous de 2 millions de dollars pour un mémorial pour toutes les personnes que vous avez tuées avec vos complots COVID-19, votre incompétence et vos mensonges incessants ? Ou devriez-vous attendre jusqu'à ce que vous ayez anéanti tous nos enfants pour le bien de votre putain d'économie stupide ?",school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1284339027957682178
75,"Quiconque pense que les enfants respecteront les règles de distanciation sociale et respecteront des protocoles stricts concernant le comportement, les interactions dans les couloirs, les pauses toilettes, le bus et le déjeuner n'a pas passé plus de dix minutes dans une école.",school_closures,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282704638773309440
76,"Attention, le Coronavirus, alias COVID-19, est presque dans ma ville donc les écoles pour nous vont bientôt fermer.. :scream::scream: :scream:",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1237508507588493313
77,J'ai été en colère contre la façon dont @KCPubHealth & @CDCgov gèrent les écoles #COVID19seattle ENORME fardeau imposé aux enfants/à la famille médicalement vulnérable ou sont eux-mêmes médicalement vulnérables. Manquer l'école OU risquer d'infecter ceux qu'ils aiment. @GovInslee @WADeptHealth #COVID19,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1235619887998832640
78,j'ai la possibilité de faire en ligne ou en classe et vous savez déjà que je suis sûr que je ne reviendrai pas pour éviter les culs ennuyeux de tout le monde,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282719737445863431
79,Rappel : les Indiens (les Amérindiens maintenant) ont été forcés d'envoyer leurs enfants dans des écoles de l'autre côté de l'État (SD) où les maladies se sont propagées dans les écoles. Les parents ne savaient pas s'ils allaient récupérer leurs enfants. Certains l'appelaient génocide. Ma tante y était institutrice.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283926937384235008
80,"Pourquoi fermons-nous les écoles après un diagnostic de #COVID19 ? À ce moment-là, le cheval proverbial s'est sûrement enfui et ils ont peut-être infecté d'autres élèves ou enseignants.?#COVID19Aus",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1239378119082958848
81,"À mon avis, nous devrions avoir l'école à la maison ou l'école à distance pour nos enfants. Ce n'est pas seulement le virus Corona dont nous devons nous inquiéter, mais la violence. Nos enfants seront harcelés ou battus simplement à cause de la couleur de leur peau ! Le harcèlement va augmenter.",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286494125181808641
82,"Pourquoi les écoles britanniques ne ferment-elles pas ? C'est absolument ridicule ! Qu'allez-vous faire si l'un de vos élèves meurt et que c'est de votre faute. Vous en soucierez-vous même ? Nous sommes en 2020, tous les travaux que nous faisons à l'école peuvent être trouvés en ligne ! Cela n'a aucun sens! #coronavirus @saddleworth_sch",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1239263400389156865
83,"@NYCSchools ne fermera pas parce que les parents ne peuvent pas se permettre de perdre des heures de travail ou auront du mal à trouver une garderie et certains élèves mangent leurs repas principaux à l'école. Le système est brisé et, en fin de compte, il peut y avoir de graves conséquences sur la route. #COVID 19",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1237552531699421186
84,"@meralee727 S'il vous plaît, parents, parlez plus haut - appelez votre conseil scolaire, votre surintendant. VOS voix sont les seules voix qui comptent pour les décideurs. ""La distance recommandée lorsque cela est possible"" n'est PAS une réponse à la façon dont les écoles assureront la sécurité de tous. #PasMonEnfant",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287102135906246658
85,@eugenegu Et il veut obliger les écoles à rouvrir.,school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286424176245346304
86,"Je suppose que mon école pense qu'il y a trop d'élèves. Donc, ils n'annulent pas l'école et permettent à environ 3000 enfants qui se mettent les doigts dans la bouche de venir essuyer leurs mains sales partout dans le bâtiment. Je vais rester chez moi #coronavirus",school_closures,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1238722515599417344
