,Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
20,"कुछ समय हो गया है, क्योंकि दुनिया एक महामारी जैसी स्थिति से घिरी हुई है, अनसुनी और अनदेखी जैसी पहले कभी नहीं हुई, इस परीक्षण के समय में हम सभी अपनी रक्षा करने का प्रयास करें और अपने समुदायों को सुरक्षित रूप से आगे बढ़ने में मदद करें @ConcordiaAlumni",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1283413496722382848
21,"@SenMcSallyAZ फेल हो गया #Arizona #ArizonaCovid19

#MaskItOrCasket #WearAMask",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1278542530494124032
22,"यदि बुजुर्ग लोगों को युवा पीढ़ी को वायरस से बचाने के लिए घर में रहने के लिए कहा जाए, तो वे ऐसा करेंगे; यह दुख की बात है कि युवा पीढ़ी उसी सम्मान को उल्टा नहीं दे सकती।
#COVID19 #Covid19AZ #CoronavirusAZ #MaskUpAZ #WearAMask #StayAtHome",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1272735092205477888
23,जो कोई भी सोचता है कि कोविद सिर्फ एक वायरस है। मैं एक बच्चे के रूप में पकड़े गए एक वायरस के भड़कने से लगभग मर गया। . . 45 साल बाद। हमें नहीं पता कि कोविड के दीर्घकालिक प्रभाव क्या हो सकते हैं। #मास्कअप #सोशलडिस्टेंसिंग,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282191758940680193
24,हमने COVID-19 के खिलाफ #ProudMakatizens को बेहतर ढंग से सुरक्षित करने के लिए अतिरिक्त सुरक्षा और सुरक्षा उपायों पर एक उपयोगी चर्चा की।,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1285892711724261377
25,@abdtoday यह एक बेहतर योजना होगी यदि लॉकडाउन को तब तक बढ़ाया जाए जब तक कि नए जोड़ कम से कम 50 से 75 न हो जाएं। #लॉकडाउन #औरंगाबाद #StayHomeStaySafe,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1282375864202571777
26,@Allison_Burnett शिक्षकों के बारे में क्या? शिक्षक इस माहौल में कब तक रहेंगे? #प्रतिरोध करना,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290193612412616709
27,@globeandmail #MaskUp #PhysicalDistancing या यह वापस आ गया है,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1277622357180497926
28,"हम सब कोविड 19 को घूर रहे हैं क्योंकि जलवायु परिवर्तन का कहर जारी है.:sneezing_face:

 अगर हम ग्रह को बचाना चाहते हैं तो हमें जीवित भी रहना चाहिए :स्वेट_स्माइल: तो #घर पर रहें।

#जलवायु परिवर्तन",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1281042919051481089
29,"लोग सिर्फ दूसरों के बारे में क्यों नहीं सोच सकते और सही काम क्यों नहीं कर सकते? कृपया! यह मुश्किल नहीं है। COVID19 कोई खेल नहीं है।

हम जितना अधिक साथ मिलकर काम करेंगे, यह उतनी ही जल्दी समाप्त होगा

#COVID19Vic #MaskUpमेलबोर्न",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1290463823590236161
30,"अपने हाथ धोना, फेस मास्क पहनना और सामाजिक दूरी बनाए रखना याद रखें। COVID19 वास्तविक है।",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1290151785869393920
31,"विक्टोरियाई सरकार के उपायों के दो उद्देश्य हैं:
-आसपास घूमने वाले लोगों की संख्या को कम करने के लिए
- कार्यस्थल प्रसारण को कम करने के लिए
इन लक्ष्यों को हम सभी को ध्यान में रखने की आवश्यकता है या हम आवश्यकता से अधिक समय तक ""लॉकडाउन"" में रहेंगे।",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1290840885379231744
32,हम COVID-19 #BeSafe के एक बहुत ही महत्वपूर्ण चरण में जा रहे हैं,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1286488406961397760
33,@TcameronTodd वाह ... मैं अवाक हूँ: no_mouth: शून्य सहानुभूति या करुणा अकेले यह समझने दें कि यह वायरस वास्तव में क्या है! मैं सोच रहा था कि क्या उसकी धुन अलग होगी अगर उसे या उसके किसी प्रियजन को वायरस हो गया है .... #noclue #nocompassion #MaskupMelbourne #CovidVic,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1287539022126964736
34,"@SummerSongGirl बिल्कुल .. हमारी स्वास्थ्य सेवा प्रणाली अधिकतम हो गई है क्योंकि लोग अपने जीवन को बचाने के लिए दिशानिर्देशों का पालन कर सकते हैं

#नकाब पहनिए",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1285109388248842242
35,पहले और बाद में/मैं अभी अपने जीवन को ऐसे ही देखता हूं/कोरोनावायरस #haiku #haikuchallenge #micropoetry #poetry #before #beforeand after #CoronavirusPandemic #ShelterInPlace #WearADamnMask,stay_at_home_orders,FAVOR,"3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)",other,1283025963090149376
36,"सतर्क रहने से पहले सुरक्षित रहें! और अपने स्थानीय में एक चुटीली पिंट के लिए मत जाओ, भले ही लोग ऐसा अभिनय कर रहे हों जैसे यह खत्म हो गया है ……… यह एक्स नहीं है",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1281368630790414336
37,"कम्युनिटी रैपिड इंटरवेंशन सर्विस के भीतर कल अपनी नई भूमिका को अपनाने और मैं जो सबसे अच्छा करता हूं, उसे वापस करने के लिए उत्सुक हूं। @CrisRapid #नर्सिंग #StayAtHome",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1284869113370812416
38,"मास्क पहनें, घर पर रहें और समुद्र तट पर जाने के बाद सफाई करें।
इसे वास्तविक रखें जैसा कि मेरे शीर्ष मित्र @FatBoyNunn कहेंगे।
#डोन्टबीचम्प",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1287418486638206976
39,"अगर हम सलाह नहीं सुनेंगे और दिशानिर्देशों का पालन नहीं करेंगे तो #कोरोनावायरस बढ़ता रहेगा। हां, यह उबाऊ, प्रतिबंधित है लेकिन बहुत से लोगों का जीवन इस पर निर्भर है।",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1289244040903491584
40,"इसे हम ""सभ्य"" नागरिक अवज्ञाकारी दोहों के लिए एक सबक बनने दें: जब आप पूर्ण बर्बर गुंडों की तरह व्यवहार करते हैं, तो आपको सरकार के साथ परिणाम मिलते हैं। बस SADTU और टैक्सी उद्योग से पूछिए। हमें उनसे सीखना चाहिए। #cyrilramaphosa #LockdownSA",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1286365208433360896
41,@ericgarcetti मिस्टर मेयर इसे बंद करने का समय आ गया है कृपया हमारी मदद करें। हमें अपनों से बचाओ,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1285957248976486400
42,मुफ्त इलाज: घर पर रहें #StayAtHome,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284823021107269632
43,"@GavinNewsom मुझे पता चला है कि आप अपने बहुत अमीर दाताओं से डरे हुए हैं कि उनके अश्लील मुनाफे में देरी के कारण अल्पकालिक शटडाउन के बारे में परेशान हो रहे हैं, लेकिन हममें से बाकी लोगों को अपनी जान गंवाने या COVID-19 से जुड़ी स्वास्थ्य देखभाल की लागत से दिवालिया होने का डर है। . #शटडाउनसीए",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1285058193341603840
44,"दोस्तों प्लीज, आइडीके मैं इस पर कितना जोर दे सकता हूं लेकिन प्लीज!!! आप सभी गधे घर पर रहें, आप सभी मास्क पहनें, अपने हाथ धोएं और अपने आस-पास की सफाई करें, मुझे COVID-19 हो गया है और यह एक दुःस्वप्न है।",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1287823257354358790
45,"हमारी सुरक्षा के लिए यह हमारे जीवन के बारे में है.. कृपया घर पर रहें.. यही एकमात्र तरीका है जिससे हम महामारी #Covid-19 से लड़ सकते हैं।
कृपया और कृपया",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289166307724673025
46,@GovMikeDeWine अब कृपया बार और इनडोर डाइनिंग बंद करें,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1288102937462439936
47,"याद रखना ईद फिर आएगी,
जान जोखिम में डालने की जरूरत नहीं है।
#घर में रहना",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1288413384405180419
48,"बिल्कुल भरोसा मत करो
N95, सैनिटाइज़र या PPE पर

सोशल डिस्टेंसिंग ही कोविड-19 की रोकथाम की गारंटी है

किसी भी तरह से भीड़ से बचें",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,other,1283592731281911809
49,"@ProjectLincoln कोई टीका नहीं है
यह 1918 है
नकाब पहनिए
सामाजिक दूरी
और अपने हाथो को साफ रखे

#घर पर रहें
#घर में रहना",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283385457372311553
50,"आप सभी को धन्यवाद और गर्म विचार भेजना जो इस चुनौतीपूर्ण समय में काम कर रहे हैं। फ्रंटलाइन पर होना आसान नहीं है, लेकिन इसकी बहुत सराहना की जाती है।#StayAtHome",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1290111252828581888
51,"@ alyxei1 #IStandWithDan वह हमें इस लॉकडाउन से निकालने के लिए बहुत अच्छा काम कर रहे हैं, हम सभी को अब अपने कार्यों में @DanielAndrewsMP का समर्थन करने की आवश्यकता है",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1281351212198096898
52,मैं मॉल गया था। टूटे फोन की वजह से। वह अजीब था। पता नहीं क्यों लोग मौज-मस्ती के लिए वहां जा रहे हैं। कुछ दुकानों पर लोग लाइन में लगकर खरीदारी कर रहे थे। कई दुकानों में अंधेरा रहा। Apple पर अस्थायी जाँच (क्या यह मायने रखता है कि 40% संक्रमित स्पर्शोन्मुख हैं)?,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286453059854503936
53,अगस्त पहले से ही #आह - मैंने इस साल गैस में बहुत पैसा बचाया है ... और 10 मील ड्राइव करना एक बड़ी ड्राइव की तरह लगता है .. #covidlife2020 #WearAMask #digdeep,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289604924888801280
54,"मेरा नया मंत्र: ""कोविड से बेहतर सुरक्षित!"" #Covid19 #सोशलडिस्टेंसिंग #मंत्र",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1277544715928428544
55,"@WesLeyDoutCold @ElijahSchaffer अच्छी तरह से क्या होगा अगर वे सांस लेने में असमर्थ हैं और वायरस के कारण पिछले एक हफ्ते से कुछ भी नहीं खाया है। क्या हम इसे गंभीरता से ले सकते हैं, मुझे अच्छा लगेगा कि सब कुछ सामान्य हो जाए लेकिन अगर हम इस वायरस को फैलाते रहेंगे तो ऐसा नहीं होगा।",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1282718164988690439
56,"अमिताभ जी ने सभी सावधानी बरती होगी फिर भी वे सकारात्मक हैं, यह कल्पना करना भी डरावना है कि कौन बिना मास्क के रोजाना बाहर जा रहा है।
#नकाब पहनिए",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1282017624730112000
57,"हमारी दुनिया का क्या होता है एक फिल्म के शीर्षक 'बर्ड बॉक्स' की तरह है
लेकिन अलग; हम वायरस से निपट रहे हैं, सुरक्षित रहने के लिए हमें सुरक्षित रहने के लिए अपने घर के अंदर रहने की जरूरत है।",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1288501150782648320
58,@CDCDirector मेरे बच्चे नहीं हैं। वे ट्रम्प के लिए नहीं मर रहे हैं!,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1286445370239746050
59,@OregonGovBrown अच्छा! मामले बढ़ रहे हैं और यह आवश्यक है कि प्रसार को रोकने के लिए कार्रवाई की जाए।,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1289168040798457856
60,देश की भलाई के लिए किसी भी अरबपति को क्या त्याग करने के लिए कहा गया है? मैं पूछ रहा हूं क्योंकि हमें बाजार/अर्थव्यवस्था की भलाई के लिए अपने स्वास्थ्य/जीवन और अपने बच्चों के स्वास्थ्य/जीवन का बलिदान करने के लिए कहा जा रहा है! #सामान्य हड़ताल #शिक्षक हड़ताल #HellNoWeWontGo,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286167185556037634
61,"एक दिन में 40,000 नए मामले। इसे अभी बंद करो। यह सब, अवधि। क्या हम यूरोप, इटली से सीख सकते हैं। खैर, मुझे लगता है कि इस देश में आत्म अनुशासन की कमी क्या अंतर है? यह एक दूसरे के नहीं एक वायरस के खिलाफ युद्ध है। बस करो, #आश्रय इनप्लेस #कोविड19 महामारी",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1278042031399436288
62,"@OCDeptofEd स्कूलों को बंद करो! छात्रों, शिक्षकों और परिवारों को सुरक्षित और जीवित रखें। #Covid19 का प्रसार अब बहुत खराब है।",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283096957095821312
63,"@VisitLB @LongBeachCity आप महामारी के दौरान लोगों को लॉन्ग बीच पर ""विजिट"" करने के लिए क्यों प्रोत्साहित कर रहे हैं? #कोविड19 #घर पर रहें",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280502494129422344
64,"शीर्ष समाचारों में कल बात की गई थी कि कितने लोग मर रहे हैं, और आज के समाचार इस बारे में बात करते हैं कि लोग वापस बाहर जाने और ""सामान्य जीवन"" में वापस आने के लिए क्या कर रहे हैं। कुछ लोग ""सामान्य"" होने के लिए उत्सुक हैं, लेकिन वे भूल जाते हैं कि हम अभी भी संगरोध में हैं।",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1290843299972964352
65,"कोविड-19 से होने वाली मौतों के साथ अब पाँच पर, मैं किसी पर यह प्रभाव नहीं डाल सकता कि हमारे लिए अपने स्वास्थ्य के बारे में सतर्क रहना कितना महत्वपूर्ण है। कृपया मास्क पहनें, व्यक्तिगत स्वच्छता का पालन करें और यदि आवश्यक न हो तो भीड़-भाड़ वाली जगहों पर जाने से बचें।",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1290530553498927106
66,एक दिन हमें दूरी नहीं बनानी पड़ेगी। एक दिन हमें मास्क नहीं पहनना पड़ेगा। एक दिन हमें घर नहीं रहना पड़ेगा। एक दिन COVID-19 अब कोई खतरा नहीं होगा। वह दिन कब आएगा... यह आप पर निर्भर है। #WearAMask #SocialDistance,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1283980398914007040
67,"कृपया आत्मसंतुष्ट न हों - सामाजिक दूरी (1.5 मीटर), संलग्न सार्वजनिक स्थानों में अपना समय सीमित करें, मास्क पहनें, अपने हाथ धोएं, खाँसी और छींक को ढकें, रोगसूचक होने पर परीक्षण करवाएँ और अपने पड़ोसियों और दोस्तों की जाँच करें: साबुन: :house_with_garden: :mask: :hospital: #COVID19Aus",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1286426681457045505
68,"मैं सामाजिक प्राणियों के रूप में समझता हूं कि हमें एक दूसरे को आईआरएल देखने की जरूरत है, लेकिन किस कीमत पर? अगर हम अपने बच्चों को हजारों अन्य लोगों के साथ एक इमारत में भेजते हैं तो #COVID19 से और कितने लोगों की मौत हो सकती है? #WeAreTPS",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1280545980807602176
69,आपकी मदद के लिए धन्यवाद @AUThackeray @OfficeofUT @mybmcwardKW @mybmc। हम प्लाज्मा प्राप्त करने में सक्षम थे लेकिन दुर्भाग्य से उनका सुबह निधन हो गया। जमीनी स्तर पर सभी के द्वारा किए गए कार्यों को सलाम। कोविड असली है।,stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1287706125077340161
70,"@AISDSupt एक हालिया येल अध्ययन से पता चलता है कि शायद आधे संक्रमण उन लोगों के कारण होते हैं जो संक्रमित हैं लेकिन अभी तक लक्षणों का समर्थन नहीं कर रहे हैं। आप बच्चों और शिक्षकों को सुरक्षित नहीं रख सकते, यह सच है। #वर्चुअल क्लासरूम",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282306632903528449
71,"जैसा कि हमारा गृह नगर #Melbourne #stage4lockdown में चला जाता है, हम सभी को नियमों के साथ खेलने के लिए प्रोत्साहित करते हैं और इसे एक साथ पूरा करते हैं। कृपया",stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",pos,1290083459138850817
72,अपनी आवाज सुनाने का वैध तरीका। यह देखना शुरू कर दिया है कि कौन से स्थान वास्तव में सामान्य हो गए हैं। उन्हें एक ट्वीट करें और उन्हें बताएं कि आप उनकी सुविधा का उपयोग नहीं कर रहे हैं। दो स्थानीय लोगों को मैं अपने दोस्तों और परिवार के साथ लाऊंगा जो मेरे रिवाज को भूल सकते हैं।,stay_at_home_orders,FAVOR,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1287051577010860034
73,"@GOPLeader आपको क्या लगता है कि यह कब तक चलेगा?

#स्कूलमस्टक्लोज़",stay_at_home_orders,FAVOR,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1285004492430336002
